Name,Search Category,Google Category,Address,Phone,Website,Latitude_URL,Longitude_URL,Google Maps URL
Sri Manik Prabhu High School,Higher Education,Higher secondary school,"sri, manik prabhu street, Zaheerabad, Telangana 502228",,,17.6851311,77.6085982,https://www.google.com/maps/place/Sri+Manik+Prabhu+High+School/data=!4m7!3m6!1s0x3bceb4e26f8b4c53:0xf4f3498f994b4d03!8m2!3d17.6851311!4d77.6085982!16s%2Fg%2F11fx9lgbd8!19sChIJU0yLb-K0zjsRA01LmY9J8_Q?authuser=0&hl=en&rclk=1
Zphs Phugatnagar,Higher Education,High school,"MJFG+62W, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6731226,77.6250878,https://www.google.com/maps/place/Zphs+Phugatnagar/data=!4m7!3m6!1s0x3bceb50031868f69:0xaf5de3559a37215c!8m2!3d17.6731226!4d77.6250878!16s%2Fg%2F11w2n2m837!19sChIJaY-GMQC1zjsRXCE3mlXjXa8?authuser=0&hl=en&rclk=1
Awami School Zaheerabad,Higher Education,Higher secondary school,"MJM6+3PP, Lateef Rd, Zaheerabad, Telangana 502220",097018 83208,,17.682714,77.6118237,https://www.google.com/maps/place/Awami+School+Zaheerabad/data=!4m7!3m6!1s0x3bceb5b3cd037b2b:0xdc220380ed7d02b9!8m2!3d17.682714!4d77.6118237!16s%2Fg%2F11gms4nbsc!19sChIJK3sDzbO1zjsRuQJ97YADItw?authuser=0&hl=en&rclk=1
Girls Residential school,Higher Education,High school,"MJCX+F2P, Zaheerabad, Allipur, Telangana 502318",,,17.6712018,77.6475886,https://www.google.com/maps/place/Girls+Residential+school/data=!4m7!3m6!1s0x3bceb5331c164981:0x1747c7dc15a894f!8m2!3d17.6712018!4d77.6475886!16s%2Fg%2F11nx0wkc7p!19sChIJgUkWHDO1zjsRT4lawX18dAE?authuser=0&hl=en&rclk=1
JB INFOTECH COMPUTER INSTITUTION,Higher Education,Education center,"Gouri Complex, opp. Hayatt Hospital, Dattagiri Colony, Zaheerabad, Telangana 502220",070933 24689,https://jbitinfotech.in/,17.6815333,77.6178696,https://www.google.com/maps/place/JB+INFOTECH+COMPUTER+INSTITUTION/data=!4m7!3m6!1s0x3bceb57597dc8bc5:0xae6af7e4b60cf7d3!8m2!3d17.6815333!4d77.6178696!16s%2Fg%2F11x18flj5x!19sChIJxYvcl3W1zjsR0_cMtuT3aq4?authuser=0&hl=en&rclk=1
Sri Vishwa Bharathi Vidyalayam High School,Higher Education,Higher secondary school,"MJ94+896, Ramnagar, Dattagiri Colony, Shantinagar, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6682982,77.6059007,https://www.google.com/maps/place/Sri+Vishwa+Bharathi+Vidyalayam+High+School/data=!4m7!3m6!1s0x3bceb537fdc11a4b:0xec6d5e9ad330c54f!8m2!3d17.6682982!4d77.6059007!16s%2Fg%2F11fd6lrwwj!19sChIJSxrB_Te1zjsRT8Uw05pebew?authuser=0&hl=en&rclk=1
Aruna high school,Higher Education,Higher secondary school,"Bypass road Ranjhole, Zaheerabad, Telangana 502318",,,17.6910159,77.6527876,https://www.google.com/maps/place/Aruna+high+school/data=!4m7!3m6!1s0x3bceb5a8070c2391:0xb2adcf4439bb06ad!8m2!3d17.6910159!4d77.6527876!16s%2Fg%2F11ftxd124m!19sChIJkSMMB6i1zjsRrQa7OUTPrbI?authuser=0&hl=en&rclk=1
"Sri Saraswathi Shishu Mandir, High School",Higher Education,Secondary school,"MJMF+GGM, Sairam Nagar Colony, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502220",,,17.6838386,77.6238086,"https://www.google.com/maps/place/Sri+Saraswathi+Shishu+Mandir,+High+School/data=!4m7!3m6!1s0x3bceb4eecee1fd63:0x2a193c331ba9a1ea!8m2!3d17.6838386!4d77.6238086!16s%2Fg%2F11g027kpxn!19sChIJY_3hzu60zjsR6qGpGzM8GSo?authuser=0&hl=en&rclk=1"
Woxsen University,Higher Education,Private university,"Kamkole, Sadasivpet, Hyderabad, Telangana 502345",040 4444 8888,https://woxsen.edu.in/,17.649612,77.7997255,https://www.google.com/maps/place/Woxsen+University/data=!4m7!3m6!1s0x3bc9533c6aaaaaab:0x4f10ac8424d0d1dc!8m2!3d17.649612!4d77.7997255!16s%2Fm%2F01115txn!19sChIJq6qqajxTyTsR3NHQJISsEE8?authuser=0&hl=en&rclk=1
"T S S W R Girls Sc, ZAHEERABAD",Higher Education,Girls' high school,"MMH2+CV7, Ranjole, Telangana 502318",,,17.6785361,77.6521807,"https://www.google.com/maps/place/T+S+S+W+R+Girls+Sc,+ZAHEERABAD/data=!4m7!3m6!1s0x3bceb5d963d9c0ff:0x9e687463710116f2!8m2!3d17.6785361!4d77.6521807!16s%2Fg%2F11j912s_wm!19sChIJ_8DZY9m1zjsR8hYBcWN0aJ4?authuser=0&hl=en&rclk=1"
MRHS PRIMARY SCHOOL,Higher Education,Primary school,"MJJG+3C7, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6801742,77.6260529,https://www.google.com/maps/place/MRHS+PRIMARY+SCHOOL/data=!4m7!3m6!1s0x3bceb4ea39560ac5:0x3f328c1fe010c202!8m2!3d17.6801742!4d77.6260529!16s%2Fg%2F11f5hv3cw_!19sChIJxQpWOeq0zjsRAsIQ4B-MMj8?authuser=0&hl=en&rclk=1
SRI SAI COMPUTERS,Higher Education,Computer training school,"Block Rd, Subhash Gunj, Zaheerabad, Telangana 502220",098496 79396,,17.6795373,77.6117066,https://www.google.com/maps/place/SRI+SAI+COMPUTERS/data=!4m7!3m6!1s0x3bceb5df8cc48c33:0x68f5fcd884159b27!8m2!3d17.6795373!4d77.6117066!16s%2Fg%2F11hff6v3l6!19sChIJM4zEjN-1zjsRJ5sVhNj89Wg?authuser=0&hl=en&rclk=1
Softcore Computers,Higher Education,Internet cafe,"Bhavani Mandir Rd, Ganesh Galli, Rachannapet, Subhash Gunj, Zaheerabad, Telangana 502220",094414 90733,https://www.instagram.com/softcorecomputer_education/,17.678182,77.6091923,https://www.google.com/maps/place/Softcore+Computers/data=!4m7!3m6!1s0x3bceb4e0127b4253:0xfee31d57991bb7bc!8m2!3d17.678182!4d77.6091923!16s%2Fg%2F11dxj39pcn!19sChIJU0J7EuC0zjsRvLcbmVcd4_4?authuser=0&hl=en&rclk=1
Sri Sharada Sangeeta Vidyalayam,Higher Education,Art school,"near Panchamukhi Hanuman Temple, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502220",,https://youtube.com/playlist?list=PLzn48G6qZrxTnG6VpNHyXf-Ye7W5hMDh7,17.6834219,77.6216705,https://www.google.com/maps/place/Sri+Sharada+Sangeeta+Vidyalayam/data=!4m7!3m6!1s0x3bceb4e8d12949cb:0x94e43e458409c27a!8m2!3d17.6834219!4d77.6216705!16s%2Fg%2F11g_v9rd_!19sChIJy0kp0ei0zjsResIJhEU-5JQ?authuser=0&hl=en&rclk=1
TMRS ZAHEERABAD GIRLS 1,Higher Education,Girls' high school,"MHX3+RR, Kasimpur, Telangana 502228",,,17.6994713,77.5545787,https://www.google.com/maps/place/TMRS+ZAHEERABAD+GIRLS+1/data=!4m7!3m6!1s0x3bcecb4ae3ceab21:0xc95faeb0ec4bc26f!8m2!3d17.6994713!4d77.5545787!16s%2Fg%2F11rkm_llhf!19sChIJIavO40rLzjsRb8JL7LCuX8k?authuser=0&hl=en&rclk=1
Mahindra technician colony,Higher Education,Corporate office,"MHPM+HJ9, Zaheerabad, Telangana 502220",,,17.6864122,77.5841005,https://www.google.com/maps/place/Mahindra+technician+colony/data=!4m7!3m6!1s0x3bceb5bc34decff7:0x38c73931c6e8a68c!8m2!3d17.6864122!4d77.5841005!16s%2Fg%2F11txzpdw9w!19sChIJ98_eNLy1zjsRjKboxjE5xzg?authuser=0&hl=en&rclk=1
Dr.RLR School,Higher Education,General education school,"Pastapur X Rd, Zahirabad Rural, Zaheerabad, Telangana 502318",085005 25636,http://drrlrgroup.com/,17.6871145,77.636827,https://www.google.com/maps/place/Dr.RLR+School/data=!4m7!3m6!1s0x3bceb49360ad92a3:0xd4f942257eccf044!8m2!3d17.6871145!4d77.636827!16s%2Fg%2F11trxr9ptn!19sChIJo5KtYJO0zjsRRPDMfiVC-dQ?authuser=0&hl=en&rclk=1
Mahindra Last Mile Mobility Ltd Automotive Division,Higher Education,Car Manufacturer,Telangana 502110,081060 69996,http://www.mahindra.com/,17.6909219,77.5785105,https://www.google.com/maps/place/Mahindra+Last+Mile+Mobility+Ltd+Automotive+Division/data=!4m7!3m6!1s0x3bceb5710d835829:0xb8f0696a2977f882!8m2!3d17.6909219!4d77.5785105!16s%2Fg%2F11c4lfwhzq!19sChIJKViDDXG1zjsRgvh3KWpp8Lg?authuser=0&hl=en&rclk=1
Raos International School,Higher Education,CBSE School,"Raos School, Legends Township Didgi Village, Zaheerabad, Telangana 502228",,,17.7153505,77.6109778,https://www.google.com/maps/place/Raos+International+School/data=!4m7!3m6!1s0x3bceb58ddd585e99:0x174037cb9bba8a8f!8m2!3d17.7153505!4d77.6109778!16s%2Fg%2F11qh1_42yd!19sChIJmV5Y3Y21zjsRj4q6m8s3QBc?authuser=0&hl=en&rclk=1
Islamiya Model School,Higher Education,General education school,"Gadi Rd, Zaheerabad, Telangana 502220",,,17.6829402,77.6042947,https://www.google.com/maps/place/Islamiya+Model+School/data=!4m7!3m6!1s0x3bceb51c286c7055:0x5d85e97b80615a3a!8m2!3d17.6829402!4d77.6042947!16s%2Fg%2F11c5wm_7z8!19sChIJVXBsKBy1zjsROlphgHvphV0?authuser=0&hl=en&rclk=1
Sana Public School,Higher Education,General education school,"MJJ6+9R6, NH 65, Zaheerabad, Telangana 502228",098499 53072,,17.6809034,77.612019,https://www.google.com/maps/place/Sana+Public+School/data=!4m7!3m6!1s0x3bceb4e1189a8719:0x3eafa0e4f7489ed3!8m2!3d17.6809034!4d77.612019!16s%2Fg%2F1hf2r0mld!19sChIJGYeaGOG0zjsR055I9-Sgrz4?authuser=0&hl=en&rclk=1
Government High school,Higher Education,School,"MJFX+C4X, Ranjole, Allipur, Telangana 502318",,,17.673613,77.6478723,https://www.google.com/maps/place/Government+High+school/data=!4m7!3m6!1s0x3bceb5ec1409d341:0xf0e4839e117d6d1e!8m2!3d17.673613!4d77.6478723!16s%2Fg%2F11s4sqwfmf!19sChIJQdMJFOy1zjsRHm19EZ6D5PA?authuser=0&hl=en&rclk=1
Gandhi Memorial School,Higher Education,General education school,"14-32, SBH Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6790207,77.6180923,https://www.google.com/maps/place/Gandhi+Memorial+School/data=!4m7!3m6!1s0x3bceb4e7ebe439ef:0x9c89ac4bd8556dcf!8m2!3d17.6790207!4d77.6180923!16s%2Fg%2F1tmy3j6l!19sChIJ7znk6-e0zjsRz21V2EusiZw?authuser=0&hl=en&rclk=1
Vidhya Vahini School,Higher Education,Primary school,"II Phase, Housing Board Rd, Shanti Nagar, Zaheerabad, Telangana 502220",094405 60525,,17.6765615,77.6160217,https://www.google.com/maps/place/Vidhya+Vahini+School/data=!4m7!3m6!1s0x3bceb4dd9952ab0f:0x425af02a4b24cca1!8m2!3d17.6765615!4d77.6160217!16s%2Fg%2F11c2jlljt_!19sChIJD6tSmd20zjsRocwkSyrwWkI?authuser=0&hl=en&rclk=1
Sri Rising Kids School,Higher Education,School,"Adarsh Nagar Colony, Dattagiri Colony, Adarsh Nagar, Zaheerabad, Telangana 502220",,,17.6854049,77.621444,https://www.google.com/maps/place/Sri+Rising+Kids+School/data=!4m7!3m6!1s0x3bceb593d9784461:0xa3ad536997617803!8m2!3d17.6854049!4d77.621444!16s%2Fg%2F11gy1yy5n_!19sChIJYUR42ZO1zjsRA3hhl2lTraM?authuser=0&hl=en&rclk=1
Siddartha School,Higher Education,Secondary school,"MJQJ+H58, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6889026,77.6304661,https://www.google.com/maps/place/Siddartha+School/data=!4m7!3m6!1s0x3bceb4ed4baf14f1:0xc97b62d0250dc038!8m2!3d17.6889026!4d77.6304661!16s%2Fg%2F11ggb54vz6!19sChIJ8RSvS-20zjsROMANJdBie8k?authuser=0&hl=en&rclk=1
salam nagar government urdu medium school,Higher Education,Elementary school,"MJC2+29F, Zaheerabad, Telangana 502220",,,17.6701115,77.6009488,https://www.google.com/maps/place/salam+nagar+government+urdu+medium+school/data=!4m7!3m6!1s0x3bceb521ce6a784f:0xd350ce6c88c600b8!8m2!3d17.6701115!4d77.6009488!16s%2Fg%2F11kbb2qkcg!19sChIJT3hqziG1zjsRuADGiGzOUNM?authuser=0&hl=en&rclk=1
prathibha model school,Higher Education,Primary school,"MJ95+C2C, Ramnagar, kantha reddy nagar, Zaheerabad, Telangana 502220",098495 70602,,17.6685746,77.6075282,https://www.google.com/maps/place/prathibha+model+school/data=!4m7!3m6!1s0x3bceb5277f1835b5:0x437b4703492dcf58!8m2!3d17.6685746!4d77.6075282!16s%2Fg%2F11b_3g3533!19sChIJtTUYfye1zjsRWM8tSQNHe0M?authuser=0&hl=en&rclk=1
Jagruti school,Higher Education,Educational institution,"Tandur Road, Zaheerabad, Telangana 502220",,,17.6628232,77.6065892,https://www.google.com/maps/place/Jagruti+school/data=!4m7!3m6!1s0x3bceb5bdc11005c1:0x807fe51f97c7e2dd!8m2!3d17.6628232!4d77.6065892!16s%2Fg%2F11fl0hntw0!19sChIJwQUQwb21zjsR3eLHlx_lf4A?authuser=0&hl=en&rclk=1
"Telangana Social Welfare Residential Educational Institutions Society, Ranjol",Higher Education,School,"MJGX+C7P, Ranjole, Telangana 502318",,,17.6760923,77.6481995,"https://www.google.com/maps/place/Telangana+Social+Welfare+Residential+Educational+Institutions+Society,+Ranjol/data=!4m7!3m6!1s0x3bceb5343cfdab47:0xdd166ece788a1f77!8m2!3d17.6760923!4d77.6481995!16s%2Fg%2F11g0g7z3rh!19sChIJR6v9PDS1zjsRdx-KeM5uFt0?authuser=0&hl=en&rclk=1"
Mahindra & Mahindra,Higher Education,Farm equipment supplier,"MHQJ+GF, Kasimpur, Telangana 502220",,,17.6863905,77.5812849,https://www.google.com/maps/place/Mahindra+%26+Mahindra/data=!4m7!3m6!1s0x3bceb56d85555555:0xeed0161228937f6b!8m2!3d17.6863905!4d77.5812849!16s%2Fg%2F11kj8__ft4!19sChIJVVVVhW21zjsRa3-TKBIW0O4?authuser=0&hl=en&rclk=1
Narayana Techno School,Higher Education,CBSE School,"MJJ8+8MF, Zaheerabad, Telangana 502228",,http://www.narayanaschools.in/,17.6808069,77.6166711,https://www.google.com/maps/place/Narayana+Techno+School/data=!4m7!3m6!1s0x3bceb4e6548bfd79:0x46b235b1f45ccd54!8m2!3d17.6808069!4d77.6166711!16s%2Fg%2F11g6nt9mvv!19sChIJef2LVOa0zjsRVM1c9LE1skY?authuser=0&hl=en&rclk=1
"OU P.G. College, Mirzapur",Higher Education,University,"QH4P+W67, Mirzapur, Malkapur, Telangana 502249",,,17.757296,77.585552,"https://www.google.com/maps/place/OU+P.G.+College,+Mirzapur/data=!4m7!3m6!1s0x3bceb61305555555:0x3565c4c3e48046a!8m2!3d17.757296!4d77.585552!16s%2Fg%2F11btz1zffd!19sChIJVVVVBRO2zjsRagRIPkxcVgM?authuser=0&hl=en&rclk=1"
Saint francis high school,Higher Education,High school,,,,17.6753659,77.6133912,https://www.google.com/maps/place/Saint+francis+high+school/data=!4m7!3m6!1s0x2eec15c26c2e3139:0xebe4694267dcf050!8m2!3d17.6753659!4d77.6133912!16s%2Fg%2F11t_gvnpns!19sChIJOTEubMIV7C4RUPDcZ0Jp5Os?authuser=0&hl=en&rclk=1
SANROHI HOSPITAL ZAHEERABAD,Hospital,Hospital,"Mumbai Hwy, Zaheerabad, Telangana 502228",077290 09960,https://www.sanrohi.com/,17.6797485,77.6150285,https://www.google.com/maps/place/SANROHI+HOSPITAL+ZAHEERABAD/data=!4m7!3m6!1s0x3bceb4e718b7b8ff:0x81c79442ec52e7e5!8m2!3d17.6797485!4d77.6150285!16s%2Fg%2F11b6sx4l02!19sChIJ_7i3GOe0zjsR5edS7EKUx4E?authuser=0&hl=en&rclk=1
City Centre,Hospital,Hospital,"62, OPP:, Bharat Gas, 2-1, MRO Office Rd, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6802327,77.614479,https://www.google.com/maps/place/City+Centre/data=!4m7!3m6!1s0x3bceb59557688311:0xb5fb1e287ec9296e!8m2!3d17.6802327!4d77.614479!16s%2Fg%2F11xn44j3ly!19sChIJEYNoV5W1zjsRbinJfige-7U?authuser=0&hl=en&rclk=1
Neelam Hospitals,Hospital,Hospital,"NH 65, beside central bank of India, Zaheerabad, Telangana 502220",099858 59964,,17.6799089,77.6095996,https://www.google.com/maps/place/Neelam+Hospitals/data=!4m7!3m6!1s0x3bceb5e21bc84bf1:0xbdceca18e7335454!8m2!3d17.6799089!4d77.6095996!16s%2Fg%2F11krdrpcv5!19sChIJ8UvIG-K1zjsRVFQz5xjKzr0?authuser=0&hl=en&rclk=1
Kidvani Hospitals,Hospital,Private hospital,"D. No - 2-5, 294/2 Rachannpet, NH 65, near Bidar X Road, near Milan Hotel, Zaheerabad, Telangana 502220",,,17.6841576,77.5895057,https://www.google.com/maps/place/Kidvani+Hospitals/data=!4m7!3m6!1s0x3bceb592f18edc4d:0xe85e5b274dac718b!8m2!3d17.6841576!4d77.5895057!16s%2Fg%2F11n152rwdd!19sChIJTdyO8ZK1zjsRi3GsTSdbXug?authuser=0&hl=en&rclk=1
Hayatt hospitals,Hospital,Doctor,"Zaheerabad Main Rd, Baswa Nagar Colony, Dattagiri Colony, Zaheerabad, Telangana 502228",079930 16487,https://click2cure.com/physician-aleemuddin-zaheerabad/,17.6809706,77.6179712,https://www.google.com/maps/place/Hayatt+hospitals/data=!4m7!3m6!1s0x3bceb5abf1532a1f:0x423c988a96ff20a3!8m2!3d17.6809706!4d77.6179712!16s%2Fg%2F11g_yjybk6!19sChIJHypT8au1zjsRoyD_loqYPEI?authuser=0&hl=en&rclk=1
"Pranaam Hospitals, Zaheerabad",Hospital,Hospital,"Platinum Pride Commercial Complex, GHMC NO : 2-5-291/3 Rachannapet, Cross Road, Mogudampally, Telangana 502220",,https://www.pranaamhospitals.com/,17.6802013,77.5953934,"https://www.google.com/maps/place/Pranaam+Hospitals,+Zaheerabad/data=!4m7!3m6!1s0x3bceb5cbc15703c7:0xb65c39e38bfe4feb!8m2!3d17.6802013!4d77.5953934!16s%2Fg%2F11v3s37bhl!19sChIJxwNXwcu1zjsR60_-i-M5XLY?authuser=0&hl=en&rclk=1"
Medicover Hospitals | Best Hospital in Zahirabad,Hospital,Hospital,"MJJP+P3J, Survey No. 96 , Pasthapur ‘X’ Roads, Old Taj Mahal Residency, Zaheerabad, Telangana 502221",040 6833 4455,,17.6813988,77.6350609,https://www.google.com/maps/place/Medicover+Hospitals+%7C+Best+Hospital+in+Zahirabad/data=!4m7!3m6!1s0x3bceb5f5348c3b39:0xf66d4c5fdb4ca108!8m2!3d17.6813988!4d77.6350609!16s%2Fg%2F11ft7dt2dg!19sChIJOTuMNPW1zjsRCKFM219MbfY?authuser=0&hl=en&rclk=1
Area Hospital,Hospital,Government hospital,"MJJ7+392, Mumbai Highway Rd, Subhash Gunj, Zaheerabad, Telangana 502228",,,17.6801257,77.6133917,https://www.google.com/maps/place/Area+Hospital/data=!4m7!3m6!1s0x3bceb4e0d6c74de3:0x2136e2fa792e36d5!8m2!3d17.6801257!4d77.6133917!16s%2Fg%2F11c57pjb94!19sChIJ403H1uC0zjsR1TYuefriNiE?authuser=0&hl=en&rclk=1
Balaji Hospitals | Best Hospital in Zahirabad,Hospital,Hospital,"Survey No. 96, MJJP+P3J Taj Mahal Residency, Old, Pastapur X Rd, Zahirabad Rural, Zaheerabad, Telangana 502221",091333 26448,https://balajihospitals.org/,17.6813988,77.6350609,https://www.google.com/maps/place/Balaji+Hospitals+%7C+Best+Hospital+in+Zahirabad/data=!4m7!3m6!1s0x3bceb5005c01838f:0x89c510efe456fa9b!8m2!3d17.6813988!4d77.6350609!16s%2Fg%2F11lnms8s27!19sChIJj4MBXAC1zjsRm_pW5O8QxYk?authuser=0&hl=en&rclk=1
laxmi hospital,Hospital,Hospital,"MJH5+3QM, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6777179,77.6094275,https://www.google.com/maps/place/laxmi+hospital/data=!4m7!3m6!1s0x3bceb4e0127b4253:0x42bc0e37c4a709d9!8m2!3d17.6777179!4d77.6094275!16s%2Fg%2F11c2j_nmdp!19sChIJU0J7EuC0zjsR2QmnxDcOvEI?authuser=0&hl=en&rclk=1
Grace Hospital,Hospital,Hospital,"Basava Nagar Behind Anurag Theatre Lane, near, Main Road, Zaheerabad, Telangana 502220",080088 82041,,17.6821313,77.6187792,https://www.google.com/maps/place/Grace+Hospital/data=!4m7!3m6!1s0x3bceb5794aeae67d:0xc15a9fe96840944b!8m2!3d17.6821313!4d77.6187792!16s%2Fg%2F11ld8zq2w6!19sChIJfebqSnm1zjsRS5RAaOmfWsE?authuser=0&hl=en&rclk=1
SRI SAI HOSPITAL,Hospital,Hospital,"mohan theater, Zaheerabad",084512 82474,,17.6802362,77.6153937,https://www.google.com/maps/place/SRI+SAI+HOSPITAL/data=!4m7!3m6!1s0x3bceb4e71c0d293d:0x174e3b8c0dc3cd00!8m2!3d17.6802362!4d77.6153937!16s%2Fg%2F11bw4znr5q!19sChIJPSkNHOe0zjsRAM3DDYw7Thc?authuser=0&hl=en&rclk=1
INA Multispeciality Hospital,Hospital,Hospital,"MJJ6+XQ8, Lateef Rd, khan mohalla, Zaheerabad, Telangana 502228",,,17.682418,77.6119563,https://www.google.com/maps/place/INA+Multispeciality+Hospital/data=!4m7!3m6!1s0x3bceb5dfbecc9edb:0x22aac8ec94d7d40e!8m2!3d17.682418!4d77.6119563!16s%2Fg%2F11rd_yxp13!19sChIJ257Mvt-1zjsRDtTXlOzIqiI?authuser=0&hl=en&rclk=1
S3 sedemkar kidwani hospital,Hospital,Hospital,"MJJ8+228, Subhash Gunj, Zaheerabad, Telangana 502228",,,17.680044,77.615076,https://www.google.com/maps/place/S3+sedemkar+kidwani+hospital/data=!4m7!3m6!1s0x3bceb5005a839c1f:0x4eb9b9abfc584c74!8m2!3d17.680044!4d77.615076!16s%2Fg%2F11w5bg65g8!19sChIJH5yDWgC1zjsRdExY_Ku5uU4?authuser=0&hl=en&rclk=1
YSK MOTHER &CHILD HOSPITAL,Hospital,Hospital,"MJJ7+4QV, Subhash Gunj, Zaheerabad, Telangana 502228",098493 46829,,17.6803722,77.6144271,https://www.google.com/maps/place/YSK+MOTHER+%26CHILD+HOSPITAL/data=!4m7!3m6!1s0x3bceb4e727089527:0xe1c55bef2fccbaa5!8m2!3d17.6803722!4d77.6144271!16s%2Fg%2F11c6cfxmvw!19sChIJJ5UIJ-e0zjsRpbrML-9bxeE?authuser=0&hl=en&rclk=1
Hayatt Elite Hospitals,Hospital,Hospital,"Besides Southmart, Hayatt Elite Hospitals, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6799463,77.6125075,https://www.google.com/maps/place/Hayatt+Elite+Hospitals/data=!4m7!3m6!1s0x3bceb56b4c509285:0x94a5bdf98c1f1f9!8m2!3d17.6799463!4d77.6125075!16s%2Fg%2F11yf4bxnmc!19sChIJhZJQTGu1zjsR-fHBmN9bSgk?authuser=0&hl=en&rclk=1
Madhava Hospital,Hospital,Hospital,"MJJ5+55R, Zaheerabad, Telangana 502228",,,17.680498,77.6078856,https://www.google.com/maps/place/Madhava+Hospital/data=!4m7!3m6!1s0x3bceb4e1d66d7be9:0xdb42d77e8cd9a061!8m2!3d17.680498!4d77.6078856!16s%2Fg%2F11fxvhv0pc!19sChIJ6Xtt1uG0zjsRYaDZjH7XQts?authuser=0&hl=en&rclk=1
Lotus hospital,Hospital,Obstetrician-gynecologist,"MJJ8+GJ6, Zaheerabad, Telangana 502228",095021 14108,,17.6813449,77.6163691,https://www.google.com/maps/place/Lotus+hospital/data=!4m7!3m6!1s0x3bceb55ed30a0a15:0xa154e34a1c91cde0!8m2!3d17.6813449!4d77.6163691!16s%2Fg%2F11jzxg84v0!19sChIJFQoK0161zjsR4M2RHErjVKE?authuser=0&hl=en&rclk=1
Sanjeevini Maternity Hospital,Hospital,Hospital,"MJH6+RVX, Subhash Gunj, Zaheerabad, Telangana 502228",094413 07073,,17.679656,77.6123094,https://www.google.com/maps/place/Sanjeevini+Maternity+Hospital/data=!4m7!3m6!1s0x3bceb5000b15967f:0x46c80f5a0c5200ac!8m2!3d17.679656!4d77.6123094!16s%2Fg%2F11vyztf7cq!19sChIJf5YVCwC1zjsRrABSDFoPyEY?authuser=0&hl=en&rclk=1
Gokul Hospital,Hospital,Doctor,"Amaravathi Lodge complex, 7-57, beside Rajesh Petrol Pump, Zaheerabad, Telangana 502220",090529 95771,,17.6814399,77.6172763,https://www.google.com/maps/place/Gokul+Hospital/data=!4m7!3m6!1s0x3bceb5a2b1127f77:0xd28a93790879d1f9!8m2!3d17.6814399!4d77.6172763!16s%2Fg%2F11sd_lg_ps!19sChIJd38SsaK1zjsR-dF5CHmTitI?authuser=0&hl=en&rclk=1
Datta Sai Hospital,Hospital,Hospital,"MJH6+7P2, Hamali Colony, Subhash Gunj, Zaheerabad, Telangana 502228",090145 04104,,17.6781383,77.611759,https://www.google.com/maps/place/Datta+Sai+Hospital/data=!4m7!3m6!1s0x3bceb4e099fcf7ff:0x359654a4823e066b!8m2!3d17.6781383!4d77.611759!16s%2Fg%2F11bxf9ls5h!19sChIJ__f8meC0zjsRawY-gqRUljU?authuser=0&hl=en&rclk=1
Dr Aleem's Hayatt Hospital,Hospital,Hospital,"MJJ9+95R, Dattagiri Colony, Zaheerabad, Telangana 502228",,,17.6809789,77.6178915,https://www.google.com/maps/place/Dr+Aleem%27s+Hayatt+Hospital/data=!4m7!3m6!1s0x3bceb54b614b56af:0x390140b04241db50!8m2!3d17.6809789!4d77.6178915!16s%2Fg%2F11h22962z2!19sChIJr1ZLYUu1zjsRUNtBQrBAATk?authuser=0&hl=en&rclk=1
Sri Hospital,Hospital,Hospital,"MJJ5+6QG, Hanuman Mandir Rd, Zaheerabad, Telangana 502220",,,17.6805503,77.6094441,https://www.google.com/maps/place/Sri+Hospital/data=!4m7!3m6!1s0x3bceb5532e3a7b07:0x21dc06fb86d5d84a!8m2!3d17.6805503!4d77.6094441!16s%2Fg%2F11h7g4lccx!19sChIJB3s6LlO1zjsRStjVhvsG3CE?authuser=0&hl=en&rclk=1
Govind Sree Hospital,Hospital,Hospital,"Bhavani Mandir Rd, Subhash Gunj, Zaheerabad, Telangana 502220",099128 33202,,17.6778898,77.6090305,https://www.google.com/maps/place/Govind+Sree+Hospital/data=!4m7!3m6!1s0x3bceb56ad6d60bab:0xa4f478035694e8d9!8m2!3d17.6778898!4d77.6090305!16s%2Fg%2F11k2jdpztk!19sChIJqwvW1mq1zjsR2eiUVgN49KQ?authuser=0&hl=en&rclk=1
Pragathi Nursing Home,Hospital,Nursing home,"50, Mumbai Highway Rd, Royal Colony, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6822944,77.6210871,https://www.google.com/maps/place/Pragathi+Nursing+Home/data=!4m7!3m6!1s0x3bceb4e8e9ed3db7:0x34d9f0fd4a370bb8!8m2!3d17.6822944!4d77.6210871!16s%2Fg%2F11c6tt840t!19sChIJtz3t6ei0zjsRuAs3Sv3w2TQ?authuser=0&hl=en&rclk=1
